item_id	i_artist_c	i_ablum_c	i_tag_c
1661	670	781	2
1662	671	782	31
1663	671	782	116
1664	671	782	31
1665	671	782	31
1666	672	783	41
1667	119	784	2
1668	364	785	36
1669	673	786	117
1670	673	786	117
1671	673	786	117
1672	673	786	117
1673	673	786	117
1674	673	786	117
1675	673	786	117
1676	673	786	117
1677	673	786	117
1678	673	786	117
1679	674	787	8
1680	675	788	21
1681	675	788	21
1682	287	789	21
1683	676	790	1
1684	677	791	1
1685	678	792	1
1686	679	793	27
1687	680	794	21
1688	285	795	13
1689	681	796	7
1690	682	797	2
1691	683	798	2
1692	314	799	34
1693	684	800	2
1694	685	801	1
1695	686	802	56
1696	686	802	13
1697	686	802	2
1698	686	802	2
1699	686	802	3
1700	686	802	56
1701	686	802	2
1702	102	803	2
1703	119	804	1
1704	687	805	13
1705	687	805	13
1706	687	805	13
1707	50	806	118
1708	688	807	3
1709	689	808	36
1710	690	809	4
1711	691	810	2
1712	372	811	2
1713	670	812	31
1714	692	813	14
1715	693	814	2
1716	694	815	2
1717	695	816	50
1718	696	817	2
1719	542	818	2
1720	697	819	2
1721	698	820	1
1722	698	820	2
1723	698	820	1
1724	698	820	1
1725	699	821	32
1726	700	822	2
1727	701	823	2
1728	702	824	68
1729	118	825	8
1730	703	826	13
1731	704	827	81
1732	30	828	61
1733	30	828	2
1734	30	828	78
1735	30	828	2
1736	30	828	3
1737	30	828	3
1738	283	829	31
1739	283	829	31
1740	705	830	2
1741	705	830	2
1742	705	830	2
1743	705	830	2
1744	705	830	2
1745	705	830	2
1746	705	830	2
1747	705	830	2
1748	705	830	2
1749	705	830	2
1750	706	831	24
1751	706	831	24
1752	706	831	24
1753	706	831	24
1754	706	831	24
1755	706	831	24
1756	706	831	24
1757	706	831	24
1758	706	831	24
1759	706	831	24
1760	706	831	24
1761	706	831	24
1762	707	832	2
1763	708	833	2
1764	709	834	1
1765	710	835	2
1766	710	835	3
1767	685	836	51
1768	685	836	51
1769	711	837	41
1770	712	838	48
1771	411	839	32
1772	713	840	119
1773	714	841	40
1774	715	842	33
1775	100	843	2
1776	716	844	64
1777	717	845	1
1778	717	845	39
1779	717	845	28
1780	717	845	1
1781	717	845	108
1782	717	845	39
1783	717	845	120
1784	717	845	120
1785	718	846	67
1786	719	847	23
1787	720	848	3
1788	720	848	3
1789	721	849	2
1790	722	850	2
1791	723	851	3
1792	724	852	31
1793	725	853	14
1794	693	854	2
1795	726	855	1
1796	708	856	60
1797	708	856	8
1798	586	857	1
1799	727	858	10
1800	728	859	2
1801	729	860	41
1802	730	861	2
1803	730	861	2
1804	730	861	2
1805	730	861	2
1806	730	861	2
1807	730	861	2
1808	730	861	2
1809	730	861	2
1810	731	862	2
1811	732	863	2
1812	733	864	2
1813	734	865	1
1814	735	866	3
1815	736	867	2
1816	241	868	2
1817	737	869	2
1818	737	869	75
1819	699	870	32
1820	699	870	51
1821	738	871	79
1822	739	872	1
1823	740	873	121
1824	741	874	2
1825	278	875	1
1826	742	876	2
1827	743	877	2
1828	743	877	2
1829	744	878	51
1830	745	879	2
1831	170	880	1
1832	746	881	2
1833	283	882	31
1834	283	882	13
1835	747	883	41
1836	748	884	2
1837	748	884	2
1838	748	884	2
1839	749	885	56
1840	749	885	56
1841	750	886	2
1842	157	887	29
1843	157	887	13
1844	157	887	29
1845	157	887	122
1846	157	887	122
1847	157	887	29
1848	157	887	29
1849	157	887	29
1850	157	887	13
1851	157	887	29
1852	157	887	13
1853	157	887	29
1854	157	887	13
1855	751	888	56
1856	751	888	56
1857	752	889	28
1858	106	890	13
1859	753	891	2
1860	754	892	2
1861	754	892	67
1862	754	892	21
1863	754	892	67
1864	754	892	2
1865	754	892	46
1866	754	892	31
1867	754	892	21
1868	754	892	67
1869	754	892	2
1870	754	892	67
1871	754	892	57
1872	755	893	39
1873	756	894	2
1874	757	895	19
1875	758	896	2
1876	758	896	2
1877	19	897	2
1878	19	897	2
1879	19	897	19
1880	19	897	19
1881	19	897	8
1882	19	897	19
1883	19	897	19
1884	19	897	19
1885	19	897	19
1886	19	897	41
1887	19	897	41
1888	759	898	42
1889	759	898	110
1890	759	898	70
1891	759	898	70
1892	759	898	81
1893	760	899	19
1894	760	899	5
1895	761	900	31
1896	761	900	13
1897	761	901	31
1898	762	902	11
1899	763	903	42
1900	763	903	32
1901	763	903	32
1902	32	904	44
1903	32	904	34
1904	32	904	1
1905	32	904	1
1906	32	904	2
1907	32	904	2
1908	32	904	2
1909	32	904	78
1910	32	904	34
1911	32	904	2
1912	764	905	2
1913	765	906	2
1914	766	907	2
1915	273	908	34
1916	767	909	2
1917	4	910	3
1918	4	910	3
1919	4	910	3
1920	759	911	2
1921	759	911	2
1922	759	911	2
1923	759	911	2
1924	768	912	24
1925	768	912	123
1926	498	913	2
1927	769	914	2
1928	770	915	30
1929	201	916	2
1930	201	916	124
1931	201	916	9
1932	201	916	21
1933	201	916	2
1934	201	916	9
1935	201	916	71
1936	201	916	2
1937	201	916	2
1938	771	917	41
1939	772	918	13
1940	773	919	42
1941	774	920	2
1942	774	921	1
1943	763	922	2
1944	763	922	32
1945	775	923	97
1946	776	924	2
1947	776	924	2
1948	777	925	24
1949	777	925	24
1950	777	925	24
1951	777	925	24
1952	778	926	41
1953	779	927	36
1954	77	928	2
1955	780	929	13
1956	781	930	64
1957	782	931	2
1958	783	932	31
1959	784	933	13
1960	785	934	107
1961	785	934	71
1962	786	935	57
1963	786	935	57
1964	704	936	81
1965	787	937	2
1966	788	938	2
1967	789	939	51
1968	790	940	125
1969	791	941	71
1970	792	942	2
1971	581	943	77
1972	581	943	77
1973	262	944	1
1974	793	945	3
1975	794	946	2
1976	61	947	48
1977	795	948	79
1978	796	949	42
1979	515	950	2
1980	797	951	2
1981	798	952	126
1982	799	953	2
1983	800	954	13
1984	801	955	7
1985	801	956	7
1986	802	957	17
1987	802	957	21
1988	470	958	3
1989	470	958	61
1990	470	958	3
1991	470	958	3
1992	470	958	29
1993	470	958	2
1994	470	958	61
1995	470	958	3
1996	470	958	61
1997	470	958	2
1998	803	959	2
1999	804	960	2
2000	805	961	1
2001	805	961	1
2002	805	962	1
2003	805	962	68
2004	805	962	1
2005	805	962	51
2006	805	963	1
2007	806	964	51
2008	807	965	51
2009	808	966	34
2010	561	967	19
2011	561	967	19
2012	809	968	2
2013	810	969	2
2014	811	970	107
2015	811	970	107
2016	812	971	13
2017	813	972	2
2018	814	973	53
2019	161	974	38
2020	815	975	19
2021	815	975	19
2022	816	976	2
2023	393	977	8
2024	393	977	8
2025	393	978	2
2026	817	979	2
2027	817	979	2
2028	231	980	29
2029	818	981	3
2030	818	981	3
2031	818	981	56
2032	818	981	3
2033	818	981	3
2034	818	981	1
2035	819	982	19
2036	819	982	2
2037	819	982	19
2038	819	982	8
2039	819	982	8
2040	819	983	8
2041	262	984	1
2042	262	985	1
2043	262	985	1
2044	820	986	2
2045	821	987	85
2046	822	988	70
2047	822	988	34
2048	823	989	2
2049	824	990	127
2050	825	991	2
2051	826	992	81
2052	827	993	20
2053	827	993	20
2054	827	993	20
2055	827	993	20
2056	827	993	20
2057	827	993	20
2058	827	993	20
2059	827	993	20
2060	828	994	97
2061	829	995	2
2062	829	995	2
2063	830	996	3
2064	831	997	1
2065	832	998	41
2066	833	999	2
2067	833	999	21
2068	833	999	2
2069	833	999	2
2070	833	999	2
2071	833	999	21
2072	833	999	21
2073	834	1000	2
2074	834	1000	2
2075	835	1001	2
2076	836	1002	2
2077	836	1002	2
2078	489	1003	101
2079	489	1003	101
2080	489	1003	2
2081	489	1003	101
2082	489	1003	2
2083	489	1003	101
2084	837	1004	2
2085	837	1004	2
2086	837	1004	2
2087	837	1004	2
2088	837	1004	2
2089	838	1005	2
2090	839	1006	2
2091	840	1007	13
2092	840	1008	13
2093	841	1009	1
2094	841	1009	1
2095	841	1009	1
2096	841	1009	1
2097	841	1009	1
2098	841	1009	1
2099	841	1009	1
2100	841	1009	1
2101	841	1009	1
2102	841	1009	51
2103	841	1009	1
2104	842	1010	44
2105	842	1010	42
2106	842	1010	110
2107	842	1010	42
2108	842	1010	42
2109	842	1010	70
2110	842	1010	42
2111	842	1010	110
2112	843	1011	8
2113	844	1012	2
2114	844	1012	2
2115	845	1013	29
2116	846	1014	2
2117	847	1015	13
2118	848	1016	31
2119	848	1016	31
2120	849	1017	47
2121	849	1017	28
2122	849	1017	28
2123	850	1018	42
2124	851	1019	44
2125	851	1019	43
2126	852	1020	33
2127	852	1020	33
2128	852	1020	33
2129	852	1020	33
2130	852	1020	33
2131	852	1020	33
2132	852	1020	33
2133	852	1020	33
2134	852	1020	33
2135	852	1020	33
2136	852	1020	33
2137	852	1020	33
2138	853	1021	56
2139	853	1021	56
2140	853	1021	56
2141	853	1021	56
2142	853	1021	56
2143	853	1021	56
2144	853	1021	56
2145	853	1021	56
2146	854	1022	1
2147	855	1023	64
2148	418	1024	2
2149	418	1024	20
2150	418	1024	21
2151	418	1024	2
2152	418	1024	2
2153	418	1024	21
2154	418	1024	2
2155	418	1024	2
2156	418	1024	2
2157	418	1024	128
2158	418	1024	2
2159	418	1025	2
2160	418	1025	2
2161	418	1025	2
2162	418	1025	33
2163	418	1025	20
2164	418	1025	128
2165	367	1026	7
2166	856	1027	70
2167	856	1027	129
2168	856	1027	19
2169	856	1027	42
2170	856	1027	70
2171	856	1027	44
2172	856	1027	53
2173	856	1027	82
2174	856	1027	44
2175	856	1027	82
2176	856	1028	70
2177	857	1029	2
2178	858	1030	31
2179	858	1030	70
2180	858	1030	2
2181	858	1030	1
2182	858	1030	31
2183	858	1030	2
2184	859	1031	7
2185	860	1032	51
2186	861	1033	2
2187	228	1034	64
2188	228	1034	70
2189	862	1035	2
2190	862	1035	2
2191	63	1036	13
2192	863	1037	2
2193	863	1037	2
2194	863	1037	31
2195	863	1037	2
2196	864	1038	2
2197	865	1039	2
2198	866	1040	60
2199	867	1041	36
2200	868	1042	51
2201	868	1042	2
2202	869	1043	8
2203	870	1044	2
2204	871	1045	2
2205	20	1046	3
2206	872	1047	41
2207	873	1048	2
2208	874	1049	41
2209	614	1050	64
2210	614	1050	108
2211	875	1051	56
2212	231	1052	29
2213	231	1052	29
2214	231	1052	29
2215	231	1052	29
2216	231	1052	29
2217	231	1052	29
2218	231	1052	29
2219	231	1052	13
2220	231	1052	2
2221	231	1052	13
2222	876	1053	130
2223	876	1053	2
2224	877	1054	2
2225	878	1055	8
2226	879	1056	2
2227	880	1057	42
2228	880	1058	42
2229	489	1059	101
2230	881	1060	131
2231	729	1061	41
2232	882	1062	132
2233	883	1063	112
2234	884	1064	112
2235	885	1065	7
2236	886	1066	51
2237	887	1067	33
2238	887	1067	33
2239	887	1067	33
2240	887	1067	33
2241	887	1067	33
2242	888	1068	2
2243	889	1069	2
2244	890	1070	2
2245	890	1070	13
2246	890	1070	29
2247	891	1071	2
2248	892	1072	20
2249	893	1073	2
2250	894	1074	85
2251	895	1075	28
2252	896	1076	2
2253	896	1076	2
2254	448	1077	1
2255	897	1078	2
2256	897	1078	21
2257	897	1078	2
2258	755	1078	2
2259	898	1079	2
2260	898	1079	75
2261	899	1080	2
2262	900	1081	7
2263	901	1082	129
2264	858	1083	13
2265	858	1083	64
2266	858	1083	31
2267	858	1083	31
2268	858	1083	31
2269	902	1084	2
2270	572	1085	7
2271	572	1085	7
2272	572	1085	2
2273	174	1086	13
2274	174	1086	13
2275	903	1087	2
2276	904	1088	106
2277	904	1088	106
2278	904	1088	106
2279	904	1088	106
2280	904	1088	106
2281	904	1088	106
2282	904	1088	106
2283	904	1088	106
2284	904	1089	106
2285	904	1089	106
2286	904	1090	106
2287	904	1090	106
2288	904	1090	106
2289	904	1090	106
2290	904	1090	106
2291	680	1091	57
2292	680	1092	57
2293	905	1093	1
2294	763	1094	2
2295	906	1095	2
2296	148	1096	13
2297	907	1097	2
2298	907	1097	2
2299	437	1098	42
2300	437	1098	42
2301	437	1098	42
2302	848	1099	31
2303	908	1100	107
2304	909	1101	2
2305	910	1102	2
2306	911	1103	1
2307	911	1104	64
2308	911	1104	1
2309	892	1105	133
2310	912	1106	31
2311	912	1106	31
2312	912	1106	31
2313	912	1106	3
2314	912	1106	31
2315	912	1106	3
2316	912	1106	31
2317	912	1106	3
2318	912	1106	3
2319	913	1107	2
2320	693	1108	2
2321	914	1109	112
2322	914	1109	112
2323	914	1109	112
2324	914	1109	112
2325	914	1109	112
2326	915	1110	13
2327	915	1110	13
2328	916	1111	48
2329	917	1112	2
2330	314	1113	41
2331	314	1113	41
2332	314	1113	41
2333	431	1114	41
2334	390	1115	19
2335	390	1115	19
2336	390	1115	19
2337	390	1115	2
2338	777	1116	24
2339	918	1117	20
2340	918	1117	20
2341	918	1117	20
2342	918	1117	20
2343	919	1118	109
2344	920	1119	2
2345	920	1119	2
2346	920	1119	2
2347	921	1120	51
2348	921	1120	51
2349	9	1121	1
2350	9	1121	1
2351	9	1121	1
2352	922	1122	2
2353	923	1123	2
2354	924	1124	42
2355	925	1125	2
2356	926	1126	48
2357	926	1126	48
2358	904	1127	106
2359	904	1127	106
2360	904	1127	106
2361	904	1127	106
2362	904	1127	106
2363	904	1127	106
2364	927	1128	13
2365	927	1128	2
2366	928	1129	3
2367	929	1130	134
2368	929	1130	134
2369	929	1130	134
2370	930	1131	32
2371	931	1132	42
2372	931	1132	42
2373	932	1133	4
2374	933	1134	2
2375	840	1135	21
2376	934	1136	38
2377	934	1136	38
2378	840	1137	21
2379	840	1137	21
2380	935	1138	1
2381	319	1139	2
2382	936	1140	2
2383	937	1141	2
2384	937	1141	8
2385	938	1142	31
2386	938	1142	51
2387	602	1143	85
2388	602	1143	85
2389	602	1143	85
2390	602	1143	85
2391	939	1144	81
2392	940	1145	77
2393	941	1146	42
2394	942	1147	135
2395	943	1148	51
2396	943	1148	64
2397	943	1148	2
2398	943	1148	2
2399	944	1149	17
2400	944	1149	17
2401	945	1150	13
2402	945	1150	13
2403	945	1150	13
2404	945	1150	13
2405	802	1151	71
2406	802	1151	17
2407	802	1151	17
2408	802	1151	97
2409	802	1151	17
2410	802	1151	17
2411	802	1151	71
2412	802	1151	17
2413	946	1152	29
2414	947	1153	13
2415	947	1154	13
2416	947	1154	13
2417	947	1154	13
2418	948	1155	9
2419	949	1156	31
2420	950	1157	36
2421	951	1158	63
2422	952	1159	2
2423	953	1160	85
2424	954	1161	2
2425	954	1161	28
2426	804	1162	2
2427	804	1162	2
2428	804	1163	2
2429	955	1164	97
2430	955	1164	97
2431	955	1164	97
2432	955	1164	97
2433	955	1164	97
2434	955	1164	97
2435	955	1164	97
2436	955	1164	97
2437	729	1165	41
2438	729	1165	41
2439	729	1165	41
2440	956	1166	114
2441	473	1167	64
2442	155	1168	7
2443	155	1169	7
2444	155	1169	7
2445	155	1169	2
2446	155	1170	2
2447	957	1171	2
2448	958	1172	32
2449	959	1173	31
2450	959	1173	31
2451	959	1173	31
2452	959	1173	31
2453	959	1173	31
2454	105	1174	49
2455	960	1175	2
2456	961	1176	1
2457	961	1177	82
2458	962	1178	2
2459	963	1179	38
2460	963	1179	38
2461	963	1179	38
2462	963	1179	38
2463	963	1179	38
2464	964	1180	2
2465	965	1181	36
2466	317	1182	79
2467	966	1183	38
2468	621	1184	2
2469	115	1185	33
2470	609	1186	2
2471	967	1187	19
2472	968	1188	80
2473	969	1189	2
2474	970	1190	136
2475	970	1190	9
2476	635	1191	42
2477	635	1191	42
2478	971	1192	42
2479	972	1193	7
2480	973	1194	64
2481	974	1195	31
2482	975	1196	2
2483	926	1197	48
2484	926	1197	48
2485	926	1197	48
2486	926	1197	48
2487	926	1197	48
2488	926	1198	48
2489	976	1199	31
2490	977	1200	2
2491	977	1200	137
2492	978	1201	138
2493	978	1201	2
2494	979	1202	2
2495	910	1203	51
2496	980	1204	11
2497	981	1205	2
2498	982	1206	1
2499	983	1207	112
2500	983	1207	2
2501	984	1208	48
2502	984	1208	48
2503	984	1208	48
2504	984	1208	48
2505	984	1208	48
2506	985	1209	2
2507	986	1210	103
2508	162	1211	7
2509	987	1212	32
2510	988	1213	2
2511	989	1214	17
2512	990	1215	2
2513	991	1216	7
2514	992	1217	2
2515	993	1218	52
2516	993	1218	132
2517	993	1218	132
2518	993	1218	132
2519	994	1219	8
2520	994	1219	8
2521	994	1219	5
2522	994	1219	1
2523	994	1219	8
2524	994	1219	19
2525	994	1219	8
2526	994	1219	8
2527	994	1219	8
2528	994	1219	8
2529	995	1220	1
2530	218	1221	1
2531	996	1222	48
2532	996	1222	48
2533	996	1222	99
2534	997	1223	36
2535	998	1224	2
2536	999	1225	2
2537	999	1225	2
2538	999	1225	2
2539	999	1225	13
2540	999	1225	13
2541	1000	1226	2
2542	1001	1227	21
2543	1001	1227	21
2544	1001	1227	22
2545	1001	1227	22
2546	1001	1227	21
2547	1001	1227	22
2548	1001	1227	21
2549	1001	1227	21
2550	1001	1227	21
2551	1001	1227	22
2552	1001	1227	21
2553	1001	1227	21
2554	1002	1228	2
2555	1002	1228	2
2556	1002	1228	2
2557	1002	1228	2
2558	1002	1228	2
2559	1002	1228	2
2560	1002	1228	2
2561	1002	1228	2
2562	1003	1229	44
2563	534	1230	57
2564	534	1230	57
2565	534	1230	57
2566	534	1230	57
2567	534	1231	57
2568	1004	1232	139
2569	1004	1232	139
2570	1005	1233	53
2571	1006	1234	28
2572	1007	1235	2
2573	1008	1236	28
2574	1009	1237	21
2575	1009	1238	2
2576	1009	1238	2
2577	452	1239	17
2578	452	1239	17
2579	452	1239	17
2580	1010	1240	107
2581	1011	1241	31
2582	1011	1241	13
2583	292	1242	2
2584	1012	1243	51
2585	1013	1244	54
2586	1014	1245	56
2587	1014	1245	13
2588	1014	1245	13
2589	1014	1245	13
2590	1014	1245	13
2591	1014	1245	56
2592	1015	1246	13
2593	1015	1246	31
2594	1015	1246	31
2595	1015	1246	31
2596	1015	1246	31
2597	1015	1246	31
2598	1015	1246	13
2599	1015	1246	31
2600	1015	1246	31
2601	1015	1246	13
2602	1015	1246	31
2603	1016	1247	38
2604	554	1248	2
2605	75	1249	119
2606	1017	1250	27
2607	1017	1250	27
2608	1017	1250	27
2609	1017	1250	27
2610	1017	1250	27
2611	1017	1250	27
2612	1017	1250	39
2613	1017	1250	27
2614	1017	1250	27
2615	1017	1250	27
2616	1017	1250	31
2617	1017	1250	112
2618	1017	1250	27
2619	1017	1250	112
2620	1017	1250	27
2621	1017	1250	31
2622	1018	1251	3
2623	618	1252	40
2624	1019	1253	2
2625	1020	1254	2
2626	1020	1254	2
2627	1021	1255	3
2628	1021	1255	3
2629	1022	1256	13
2630	1022	1256	13
2631	1022	1256	13
2632	1022	1256	13
2633	1023	1257	51
2634	1023	1257	41
2635	1023	1257	2
2636	1023	1257	2
2637	1023	1257	47
2638	1023	1257	41
2639	1023	1257	2
2640	1023	1257	47
2641	1023	1257	2
2642	1023	1257	47
2643	1023	1257	41
2644	1023	1257	2
2645	1024	1258	9
2646	1025	1259	20
2647	1026	1260	2
2648	838	1261	8
2649	804	1262	1
2650	169	1263	22
2651	169	1263	22
2652	169	1263	22
2653	169	1263	22
2654	291	1264	2
2655	269	1265	74
2656	1027	1266	2
2657	1027	1266	2
2658	1027	1266	2
2659	1027	1266	2
2660	1027	1266	2
2661	1027	1266	2
2662	1027	1266	2
2663	1028	1267	42
2664	1029	1268	64
2665	1030	1269	2
2666	955	1270	47
2667	1031	1271	2
2668	70	1272	2
2669	1032	1273	1
2670	1033	1274	41
2671	1034	1275	2
2672	1034	1275	2
2673	1034	1275	2
2674	1034	1275	2
2675	1034	1275	2
2676	1034	1275	2
2677	1034	1275	2
2678	1034	1275	2
2679	1034	1275	2
2680	1035	1276	13
2681	316	1277	8
2682	316	1277	19
2683	316	1277	8
2684	819	1278	8
2685	260	1279	1
2686	1036	1280	2
2687	1037	1281	140
2688	1037	1281	2
2689	1037	1281	2
2690	1038	1282	1
2691	1039	1283	56
2692	1039	1283	31
2693	1040	1284	141
2694	1040	1284	41
2695	1041	1285	51
2696	1042	1286	142
2697	1042	1286	40
2698	1042	1286	43
2699	1042	1286	2
2700	1042	1286	142
2701	1042	1286	40
2702	1043	1287	2
2703	1044	1288	13
2704	1044	1288	31
2705	1044	1288	31
2706	1044	1288	31
2707	1045	1289	2
2708	1046	1290	2
2709	1047	1291	7
2710	1048	1292	2
2711	1048	1292	39
2712	1048	1292	2
2713	1049	1293	1
2714	1050	1294	2
2715	1050	1294	80
2716	1051	1295	2
2717	1052	1296	1
2718	1052	1296	1
2719	18	1297	2
2720	1053	1298	13
2721	20	1299	3
2722	71	1300	2
2723	1054	1301	32
2724	1055	1302	32
2725	1055	1302	32
2726	1056	1303	41
2727	346	1304	1
2728	1057	1305	2
2729	1042	1306	40
2730	1058	1307	38
2731	1058	1307	2
2732	1059	1308	64
2733	419	1309	2
2734	447	1310	1
2735	161	1311	13
2736	161	1311	38
2737	1060	1312	109
2738	1061	1313	19
2739	1062	1314	2
2740	1063	1315	1
2741	1064	1316	2
2742	1065	1317	5
2743	1065	1317	143
2744	1065	1317	2
2745	1065	1317	2
2746	1065	1317	8
2747	458	1318	2
2748	1066	1319	2
2749	1067	1320	2
2750	704	1321	2
2751	704	1321	2
2752	704	1321	2
2753	755	1321	2
2754	704	1321	2
2755	704	1321	2
2756	704	1321	2
2757	704	1321	2
2758	1068	1322	14
2759	853	1323	56
2760	1069	1324	41
2761	22	1325	2
2762	1070	1326	7
2763	1071	1327	2
2764	1072	1328	32
2765	1073	1329	2
2766	1074	1330	2
2767	1074	1330	2
2768	1074	1330	38
2769	1075	1331	2
2770	1075	1331	2
2771	1075	1331	13
2772	1075	1331	2
2773	1076	1332	13
2774	1076	1332	13
2775	1076	1332	13
2776	1076	1332	13
2777	1076	1333	2
2778	1076	1333	2
2779	1076	1333	2
2780	1076	1333	2
2781	1076	1333	2
2782	1076	1333	13
2783	1077	1334	8
2784	1078	1335	2
2785	1079	1336	103
2786	1080	1337	1
2787	1081	1338	7
2788	1081	1338	7
2789	1082	1339	2
2790	1082	1339	2
2791	1082	1339	2
2792	1082	1339	4
2793	1082	1339	13
2794	1082	1339	2
2795	1082	1339	2
2796	1082	1339	2
2797	1082	1339	2
2798	1082	1339	2
2799	1082	1339	2
2800	1083	1340	3
2801	1083	1340	31
2802	1083	1340	31
2803	1084	1341	91
2804	1085	1342	51
2805	1086	1343	1
2806	1087	1344	2
2807	1088	1345	144
2808	1088	1345	28
2809	46	1346	23
2810	1045	1347	32
2811	1089	1348	50
2812	1089	1348	139
2813	1089	1348	139
2814	1089	1348	50
2815	1090	1349	1
2816	1091	1350	7
2817	1092	1351	32
2818	1092	1351	32
2819	1093	1352	145
2820	1093	1352	146
2821	159	1353	45
2822	1094	1354	106
2823	1094	1354	106
2824	1094	1354	106
2825	1094	1354	106
2826	1094	1354	106
2827	1095	1355	23
2828	1096	1356	32
2829	1097	1357	1
2830	1098	1358	2
2831	1098	1358	2
2832	1099	1359	2
2833	155	1360	7
2834	155	1361	7
2835	155	1361	2
2836	155	1361	17
2837	155	1361	7
2838	155	1362	2
2839	1100	1363	38
2840	1100	1363	38
2841	1101	1364	2
2842	1102	1365	32
2843	1103	1366	32
2844	1104	1367	32
2845	1105	1368	61
2846	1106	1369	2
2847	1107	1370	29
2848	1108	1371	19
2849	1109	1372	5
2850	453	1373	48
2851	1110	1374	106
2852	907	1375	2
2853	907	1375	2
2854	1111	1376	13
2855	1112	1377	5
2856	1113	1378	2
2857	1114	1379	2
2858	942	1380	13
2859	942	1380	13
2860	1115	1381	147
2861	1115	1381	2
2862	1115	1381	2
2863	1115	1381	2
2864	1115	1381	2
2865	1115	1381	2
2866	1115	1381	2
2867	1115	1381	2
2868	1115	1381	2
2869	1115	1381	2
2870	1115	1381	2
2871	1115	1381	2
2872	1115	1381	147
2873	1115	1381	2
2874	1115	1381	2
2875	118	1382	147
2876	118	1382	147
2877	118	1382	8
2878	118	1382	147
2879	118	1382	8
2880	118	1382	148
2881	118	1382	147
2882	118	1382	147
2883	118	1382	2
2884	118	1382	2
2885	118	1382	8
2886	1116	1383	5
2887	1117	1384	2
2888	1118	1385	2
2889	1118	1385	2
2890	755	1385	2
2891	1119	1386	1
2892	1120	1387	77
2893	1121	1388	32
2894	1122	1389	2
2895	1123	1390	2
2896	1123	1390	2
2897	1123	1390	2
2898	1123	1390	31
2899	1123	1390	2
2900	1123	1390	31
2901	1124	1391	60
2902	1125	1392	1
2903	1125	1392	1
2904	1125	1392	30
2905	1125	1392	44
2906	1125	1392	1
2907	1125	1392	1
2908	1125	1392	1
2909	1125	1392	13
2910	1125	1392	14
2911	1125	1392	14
2912	1125	1392	1
2913	1125	1392	1
2914	1126	1393	2
2915	1127	1394	32
